date,real,nominal
1962.04,28.945052715276404,70.13288692827342
1962.05,27.97668721085853,67.78656995678148
1962.06,26.88652940348865,65.14515434112104
1962.07,26.78682887397244,65.11849584677259
1962.08,27.066404740074717,65.79814180118154
1962.09,27.009888500578995,65.87745357449904
1962.10,27.002980420554536,65.86060468150595
1962.11,27.398159449771185,66.82445124274875
1962.12,27.893820213744732,68.03337400326541
1963.01,28.65144605584402,69.88123284350706
1963.02,28.912705108624124,70.51844691864375
1963.03,28.81792040152851,70.51847395192311
1963.04,29.806380175653203,72.93727009900499
1963.05,30.373331024246966,74.32461894623356
1963.06,30.316811550487017,74.429547603802
1963.07,29.926683800805762,73.7118649283612
1963.08,30.668527304122364,75.53908602904932
1963.09,31.381440145546605,77.29504854806873
1963.10,31.42068919097079,77.64381245076612
1963.11,31.346489375982657,77.46045693988583
1963.12,31.90780458496056,79.10352404555272
1964.01,32.548236902733265,80.69123758170628
1964.02,32.921445290734255,81.61646885594291
1964.03,33.35575496274015,82.69317801940974
1964.04,33.78306842769794,83.75254269178231
1964.05,34.139370517137365,84.63586109196888
1964.06,33.99288901335481,84.5454419620338
1964.07,34.87768226923697,87.02588222643874
1964.08,34.67857040175954,86.2508349930597
1964.09,35.10771226022109,87.59984705441673
1964.10,35.68644343724577,89.0438819780602
1964.11,35.88855911557306,89.8361320625852
1964.12,35.45797168385036,88.75828691265417
1965.01,36.09635222089884,90.3562791320627
1965.02,36.34699661435039,90.98369141569174
1965.03,36.35473812724328,91.29474645346886
1965.04,36.66326875434305,92.36368661130564
1965.05,37.12403618075655,93.52447176821886
1965.06,35.7678220126019,90.6817738688178
1965.07,35.85026364153674,90.89078724262106
1965.08,36.30607755932738,92.04640735851149
1965.09,37.15384657617665,94.19574701502825
1965.10,37.67496227935732,95.81919479731141
1965.11,37.936721579422596,96.48493044362704
1965.12,37.671698435341284,96.11313638995898
1966.01,38.18974034900546,97.43483504363599
1966.02,37.65780189073348,96.68194379298802
1966.03,36.62388607226836,94.32132334946186
1966.04,37.30039309609438,96.66212974550763
1966.05,36.19325807302275,93.79304391656626
1966.06,36.006023276113694,93.59671291488564
1966.07,35.67851319225349,93.0316101520358
1966.08,34.19661627792061,89.71629214053166
1966.09,33.84958921042207,88.80585171814198
1966.10,33.94154364911745,89.59172870874909
1966.11,34.38287403097715,90.7566595749247
1966.12,35.06138947070946,92.54766153493051
1967.01,36.277239163360576,95.75700513287393
1967.02,37.12375546217899,97.99146032958822
1967.03,37.80972837653465,100.10549694909048
1967.04,38.22898370887469,101.52223617328309
1967.05,38.5376278397855,102.65107237975803
1967.06,38.04606503160238,101.6469631598286
1967.07,38.49072372466975,103.14376316843891
1967.08,38.94778707092962,104.68103855775291
1967.09,39.41147069294408,106.24349465908153
1967.10,39.293171628158774,106.2398416431513
1967.11,38.08998873248666,103.29230598528704
1967.12,39.071850039344895,106.26839032084752
1968.01,39.11388936592985,107.01035643652222
1968.02,38.090789223023506,104.51689659611782
1968.03,37.51495744625649,103.23786315620112
1968.04,39.03270240252837,107.72772577176454
1968.05,39.3003083320055,108.78160978585856
1968.06,40.04177815292181,111.47648299139064
1968.07,40.109673513951975,112.30910917938172
1968.08,39.660555103818865,111.36975427306618
1968.09,40.38372128556904,113.72445938186331
1968.10,40.78703741824506,115.51471084598381
1968.11,41.118407567222505,116.78309414518992
1968.12,41.16369406202645,117.24197438084047
1969.01,40.13704572750626,114.6399082575773
1969.02,39.748216554371396,114.16713496345733
1969.03,38.962458964953356,112.84803167917278
1969.04,39.47830525786662,114.97556554516837
1969.05,39.97453772401545,116.74149817427337
1969.06,38.38774388588686,112.72340597400182
1969.07,37.243632141446255,109.96140384834507
1969.08,37.149676879260255,110.28011070290995
1969.09,36.57955795520891,108.88117305565777
1969.10,36.81435902801229,110.17080020047581
1969.11,36.85812154076763,110.89319444408102
1969.12,35.189909761233764,106.4387907735944
1970.01,34.926853496967595,105.92334594941815
1970.02,34.718328687236266,105.84804368169421
1970.03,35.19494014424413,107.86586300015676
1970.04,34.16270055880983,105.52451200537814
1970.05,31.7948428209109,98.46557371090182
1970.06,31.85456985829839,99.16168531557389
1970.07,32.488453910914075,101.6562488149458
1970.08,32.777569097445024,102.56088913481949
1970.09,33.58105700892423,105.61384590877935
1970.10,33.93307083086131,107.26543889455263
1970.11,34.644942765577184,110.07164646461581
1970.12,36.17082541883204,115.49998296618833
1971.01,37.29996444526685,119.10552795471324
1971.02,38.39306661590396,122.90403090212249
1971.03,39.47617404438847,126.68799851873939
1971.04,40.28073421736593,129.5931896820374
1971.05,39.37074767752273,127.29728384967132
1971.06,38.55916847696409,125.60129640480329
1971.07,38.23874787574306,124.86436150821646
1971.08,37.84910799882903,123.89570193285567
1971.09,38.93263387160533,127.44252788643394
1971.10,38.58122601884193,126.6017651802548
1971.11,37.71684245147952,123.76534714192076
1971.12,38.89481777541087,128.254907453407
1972.01,39.9805176729337,131.83498181403286
